onset	duration	response_time	answer	type
49747	2000	988	1	ZEBRA.bmp
55751	2000	952	1	LADDER.bmp
61739	2000	1157	1	LADYBUG.bmp
67743	2000	1050	1	SNAIL.bmp
73747	3000	867	1	SNAKE.bmp
80753	2000	829	1	CIGARETT.bmp
86740	3000	776	1	PIANO.bmp
93745	2000	928	1	PEAR.bmp
99749	3000	1160	1	PAINTBRU.bmp
106739	3000	1131	1	WHIP.bmp
113742	2000	1397	1	OSTRICH.bmp
119747	3000	1172	1	PALMTREE.bmp
126752	2000	1012	1	NECKLACE.bmp
132739	2000	1340	1	SPIDER.bmp
138743	3000	1210	0	NAILFILE.bmp
145748	3000	1073	1	PEACOCK.bmp
152753	2000	862	1	WATERING.bmp
158741	2000	1048	1	WOLF.bmp
164745	2000	1067	1	TIGER.bmp
170749	2000	942	1	LIGHTBUL.bmp
176754	3000	997	1	PANTS.bmp
183742	2000	1190	1	POT.bmp
189746	2000	882	1	SHOE.bmp
195750	3000	1065	1	MOON.bmp
202739	3000	910	1	UMBRELLA.bmp
209744	2000	1055	1	PELICAN.bmp
215748	2000	922	1	RULER.bmp
221752	3000	1196	1	TELEPHON.bmp
228740	3000	783	1	HAT.bmp
235745	3000	879	1	PIPE.bmp
242750	2000	991	1	RAT.bmp
248739	2000	1072	1	MOUNTAIN.bmp
254742	2000	1182	1	HARP.bmp
260746	2000	870	1	RABBIT.bmp
266750	3000	882	1	SAW.bmp
273739	2000	1021	1	WELL.bmp
279743	3000	1444	0	WEATHERV.bmp
286748	3000	1054	1	GLASS.bmp
293753	2000	1061	1	SCREW.bmp
299740	3000	1302	1	ROOSTER.bmp
306745	2000	1042	1	MOTORCYC.bmp
312750	3000	1280	1	PLIERS.bmp
319739	2000	1107	1	WINDOW.bmp
325742	2000	957	1	SOCK.bmp
331746	2000	1382	1	SWAN.bmp
337751	3000	1333	1	MICROSCO.bmp
344739	3000	1232	1	STOOL.bmp
351744	3000	1158	1	SHIRT.bmp
358749	3000	1060	1	PICTURE.bmp
365754	2000	977	1	VASE.bmp
371741	3000	1125	1	LION.bmp
378746	3000	914	1	TRACTOR.bmp
385751	3000	1068	1	SKULL.bmp
392739	3000	896	1	ski.bmp
399744	3000	992	1	SYRINGE.bmp
406749	3000	942	1	KNIFE.bmp
413739	2000	1066	1	WHEEL.bmp
419742	2000	1035	1	NOSE.bmp
425746	3000	1033	1	LOCK.bmp
432751	2000	1261	1	PLUG.bmp
438739	3000	1140	1	SKIRT.bmp
445744	3000	1046	1	TRUMPET.bmp
452748	3000	1500	1	Scale.bmp
459753	2000	1444	1	LEG.bmp
465741	3000	998	1	MONKEY.bmp
472746	2000	1284	1	RING.bmp
478750	2000	1255	1	LAMP.bmp
484739	2000	1408	1	HYENA.bmp
490742	3000	1520	1	HARMONIC.bmp
497747	3000	1142	1	ROCKET.bmp
504752	3000	1144	1	NAIL.bmp
511740	2000	938	1	HAMMER.bmp
517744	2000	1232	1	SQUIRREL.bmp
523749	2000	977	1	TIE.bmp
